epoch;batch;time;data;learning_rate;loss;pearson_correlation
1;39;0.615;0.0;2e-07;0.79082;0.178
1;40;0.62;0.0;2e-07;0.96645;0.18
1;41;0.615;0.0;2e-07;1.04394;0.183
1;42;0.62;0.0;2e-07;1.16598;0.174
1;43;0.613;0.0;2e-07;0.76567;0.178
1;44;0.622;0.0;2e-07;0.91867;0.178
1;45;0.616;0.001;2e-07;0.9487;0.175
1;46;0.616;0.0;2e-07;1.10369;0.175
1;47;0.619;0.0;2e-07;0.78134;0.177
1;48;0.621;0.001;2e-07;0.96998;0.176
1;49;0.614;0.0;2e-07;0.87653;0.175
1;50;0.622;0.001;2e-07;1.02311;0.176
1;51;0.617;0.001;3e-07;0.88462;0.174
1;52;0.624;0.001;3e-07;1.48369;0.168
1;53;0.616;0.0;3e-07;0.87232;0.166
1;54;0.623;0.0;3e-07;0.92287;0.165
1;55;0.621;0.0;3e-07;0.82709;0.169
1;56;0.618;0.0;3e-07;1.05193;0.168
1;57;0.619;0.0;3e-07;0.94728;0.171
1;58;0.622;0.0;3e-07;0.64509;0.172
1;59;0.625;0.0;3e-07;1.08332;0.172
1;60;0.621;0.001;3e-07;0.92551;0.173
1;61;0.629;0.0;3e-07;0.98925;0.169
1;62;0.625;0.001;3e-07;1.04817;0.166
1;63;0.619;0.0;3e-07;1.08211;0.167
1;64;0.624;0.0;3e-07;0.80899;0.17
1;65;0.62;0.0;3e-07;1.0628;0.168
1;66;0.625;0.001;3e-07;1.04513;0.172
1;67;0.621;0.0;3e-07;1.0323;0.174
1;68;0.627;0.0;3e-07;1.13032;0.174
1;69;0.625;0.0;3e-07;0.95156;0.171
1;70;0.618;0.001;3e-07;1.17937;0.171
1;71;0.629;0.0;3e-07;0.79015;0.173
1;72;0.62;0.0;4e-07;1.15577;0.172
1;73;0.63;0.001;4e-07;1.10514;0.172
1;74;0.624;0.0;4e-07;1.2037;0.172
1;75;0.634;0.0;4e-07;0.98722;0.171
1;76;0.617;0.001;4e-07;0.99858;0.172
1;77;0.627;0.0;4e-07;1.33107;0.169
1;78;0.624;0.0;4e-07;0.84204;0.169
1;79;0.627;0.001;4e-07;0.92354;0.169
1;80;0.624;0.001;4e-07;1.14768;0.166
1;81;0.628;0.0;4e-07;1.00413;0.164
1;82;0.62;0.0;4e-07;1.07684;0.165
1;83;0.626;0.0;4e-07;0.8405;0.167
1;84;0.623;0.0;4e-07;0.93128;0.169
1;85;0.624;0.001;4e-07;1.17246;0.172
1;86;0.626;0.0;4e-07;0.92619;0.171
1;87;0.622;0.0;4e-07;1.29509;0.168
1;88;0.626;0.0;4e-07;0.84432;0.168
1;89;0.621;0.0;4e-07;0.84584;0.167
1;90;0.625;0.001;4e-07;0.7333;0.169
1;91;0.626;0.0;4e-07;1.03441;0.169
1;92;0.62;0.001;5e-07;0.84814;0.168
1;93;0.622;0.001;5e-07;1.0038;0.165
1;94;0.625;0.001;5e-07;0.89974;0.164
1;95;0.621;0.0;5e-07;1.17191;0.164
1;96;0.62;0.001;5e-07;0.9871;0.163
1;97;0.623;0.001;5e-07;0.89587;0.165
1;98;0.624;0.0;5e-07;0.8185;0.167
1;99;0.616;0.0;5e-07;0.73995;0.167
1;100;0.62;0.001;5e-07;1.07343;0.168
1;101;0.621;0.0;5e-07;1.10441;0.167
1;102;0.619;0.0;5e-07;1.05557;0.167
1;103;0.618;0.0;5e-07;0.72378;0.169
1;104;0.62;0.0;5e-07;0.67386;0.172
1;105;0.62;0.0;5e-07;1.17997;0.172
1;106;0.617;0.0;5e-07;0.83851;0.172
1;107;0.616;0.0;5e-07;0.98719;0.172
1;108;0.62;0.0;5e-07;0.93829;0.171
1;109;0.618;0.0;5e-07;0.86288;0.172
1;110;0.616;0.001;5e-07;0.72555;0.176
1;111;0.621;0.001;5e-07;0.91254;0.173
1;112;0.612;0.001;6e-07;0.6899;0.174
1;113;0.617;0.0;6e-07;0.85476;0.174
1;114;0.624;0.001;6e-07;1.00212;0.172
1;115;0.614;0.0;6e-07;0.77024;0.173
1;116;0.616;0.0;6e-07;0.74182;0.172
1;117;0.619;0.001;6e-07;1.337;0.17
1;118;0.621;0.001;6e-07;0.92508;0.172
1;119;0.616;0.0;6e-07;0.90818;0.172
1;120;0.614;0.001;6e-07;0.89204;0.175
1;121;0.625;0.0;6e-07;1.02233;0.174
1;122;0.612;0.0;6e-07;0.83213;0.174
1;123;0.62;0.001;6e-07;0.81935;0.175
1;124;0.619;0.001;6e-07;1.14883;0.176
1;125;0.615;0.0;6e-07;1.0338;0.174
1;126;0.622;0.001;6e-07;0.84559;0.176
1;127;0.614;0.0;6e-07;0.94926;0.178
1;128;0.616;0.001;6e-07;0.65704;0.177
1;129;0.617;0.001;6e-07;0.9654;0.177
1;130;0.618;0.001;6e-07;0.90748;0.178
1;131;0.618;0.001;6e-07;1.27701;0.176
1;132;0.621;0.001;7e-07;1.20458;0.175
1;133;0.616;0.0;7e-07;0.9976;0.175
1;134;0.621;0.0;7e-07;0.95284;0.176
1;135;0.612;0.001;7e-07;1.02408;0.176
1;136;0.612;0.0;7e-07;1.128;0.176
1;137;0.618;0.0;7e-07;1.07226;0.178
1;138;0.616;0.001;7e-07;0.90165;0.179
1;139;0.616;0.001;7e-07;0.84161;0.178
1;140;0.622;0.001;7e-07;0.84393;0.179
1;141;0.609;0.0;7e-07;0.93853;0.181
1;142;0.616;0.0;7e-07;0.93581;0.181
1;143;0.619;0.0;7e-07;0.93973;0.183
1;144;0.616;0.0;7e-07;0.94602;0.183
1;145;0.623;0.0;7e-07;0.61235;0.187
1;146;0.615;0.0;7e-07;0.85187;0.189
1;147;0.617;0.0;7e-07;0.94738;0.191
1;148;0.61;0.001;7e-07;0.78879;0.191
1;149;0.621;0.001;7e-07;1.12496;0.19
1;150;0.611;0.0;7e-07;0.81033;0.191
1;151;0.625;0.0;7e-07;0.97949;0.191
1;152;0.615;0.0;7e-07;0.96038;0.191
1;153;0.616;0.0;8e-07;1.003;0.19
1;154;0.618;0.0;8e-07;0.9691;0.192
1;155;0.613;0.001;8e-07;0.89529;0.193
1;156;0.623;0.001;8e-07;0.84631;0.193
1;157;0.613;0.001;8e-07;1.07708;0.194
1;158;0.623;0.0;8e-07;0.88529;0.195
1;159;0.614;0.0;8e-07;0.91121;0.195
1;160;0.618;0.001;8e-07;0.82468;0.196
1;161;0.616;0.0;8e-07;0.78653;0.197
1;162;0.618;0.0;8e-07;0.77963;0.199
1;163;0.619;0.001;8e-07;0.91551;0.201
1;164;0.62;0.001;8e-07;0.96268;0.201
1;165;0.618;0.0;8e-07;1.02499;0.201
1;166;0.613;0.0;8e-07;1.02115;0.202
1;167;0.619;0.001;8e-07;0.78129;0.203
1;168;0.618;0.0;8e-07;1.02076;0.204
1;169;0.622;0.001;8e-07;1.12985;0.202
1;170;0.62;0.001;8e-07;1.38371;0.202
1;171;0.621;0.0;8e-07;0.70772;0.204
1;172;0.62;0.001;8e-07;0.96046;0.205
1;173;0.617;0.001;9e-07;0.64279;0.209
1;174;0.626;0.001;9e-07;0.93336;0.21
1;175;0.62;0.0;9e-07;0.90687;0.21
1;176;0.609;0.0;9e-07;1.00647;0.209
1;177;0.624;0.001;9e-07;0.7449;0.212
1;178;0.615;0.0;9e-07;0.84547;0.212
1;179;0.625;0.001;9e-07;0.84005;0.213
1;180;0.616;0.001;9e-07;0.90088;0.214
1;181;0.62;0.0;9e-07;1.03903;0.214
1;182;0.62;0.0;9e-07;0.77144;0.214
1;183;0.623;0.0;9e-07;0.80016;0.215
1;184;0.628;0.0;9e-07;0.99333;0.215
1;185;0.613;0.0;9e-07;1.0391;0.214
1;186;0.62;0.001;9e-07;1.11383;0.214
1;187;0.618;0.0;9e-07;0.91023;0.214
1;188;0.621;0.0;9e-07;1.08111;0.215
1;189;0.619;0.001;9e-07;1.01038;0.217
1;190;0.622;0.0;9e-07;0.95581;0.219
