epoch;batch;time;data;learning_rate;loss;pearson_correlation
1;15;0.632;0.0;1e-07;1.04757;0.231
1;16;0.635;0.001;1e-07;1.0538;0.227
1;17;0.628;0.0;1e-07;1.1856;0.211
1;18;0.631;0.001;1e-07;0.81887;0.213
1;19;0.631;0.001;1e-07;1.10656;0.209
1;20;0.633;0.001;1e-07;1.39599;0.205
1;21;0.629;0.001;1e-07;0.78227;0.211
1;22;0.637;0.0;1e-07;1.49251;0.194
1;23;0.631;0.0;1e-07;0.76678;0.203
1;24;0.63;0.001;1e-07;1.01703;0.202
1;25;0.631;0.001;1e-07;0.98498;0.208
1;26;0.641;0.001;1e-07;1.2389;0.198
1;27;0.63;0.0;1e-07;1.00102;0.201
1;28;0.636;0.001;1e-07;0.79426;0.212
1;29;0.634;0.0;1e-07;0.99616;0.209
1;30;0.634;0.001;1e-07;0.95985;0.212
1;31;0.636;0.0;2e-07;0.95052;0.216
1;32;0.638;0.0;2e-07;0.51272;0.223
1;33;0.641;0.0;2e-07;1.08766;0.217
1;34;0.638;0.0;2e-07;0.91402;0.217
1;35;0.636;0.001;2e-07;0.86705;0.224
1;36;0.64;0.001;2e-07;1.03293;0.224
1;37;0.636;0.0;2e-07;0.97931;0.223
1;38;0.638;0.0;2e-07;0.74234;0.225
1;39;0.642;0.0;2e-07;0.67256;0.231
1;40;0.638;0.001;2e-07;1.13961;0.226
1;41;0.639;0.0;2e-07;0.82193;0.233
1;42;0.647;0.001;2e-07;0.96788;0.235
1;43;0.638;0.0;2e-07;1.15622;0.23
1;44;0.637;0.0;2e-07;1.02558;0.226
1;45;0.639;0.0;2e-07;0.80468;0.23
1;46;0.638;0.0;2e-07;1.01628;0.226
1;47;0.647;0.001;2e-07;1.11752;0.227
1;48;0.644;0.001;2e-07;0.97885;0.228
1;49;0.64;0.0;2e-07;0.72495;0.231
1;50;0.646;0.0;2e-07;0.98059;0.229
1;51;0.647;0.001;3e-07;0.93119;0.227
1;52;0.643;0.0;3e-07;0.79044;0.227
1;53;0.653;0.0;3e-07;1.29108;0.223
1;54;0.642;0.0;3e-07;1.10286;0.218
1;55;0.65;0.001;3e-07;1.22188;0.212
1;56;0.647;0.0;3e-07;1.11533;0.211
1;57;0.648;0.001;3e-07;1.0678;0.207
1;58;0.646;0.0;3e-07;0.88691;0.209
1;59;0.646;0.001;3e-07;1.31494;0.203
1;60;0.649;0.0;3e-07;1.23482;0.204
1;61;0.646;0.0;3e-07;1.13191;0.202
1;62;0.65;0.0;3e-07;1.01513;0.2
1;63;0.645;0.0;3e-07;1.17405;0.2
1;64;0.649;0.001;3e-07;0.94479;0.204
1;65;0.645;0.001;3e-07;1.10757;0.201
1;66;0.648;0.001;3e-07;1.08346;0.2
1;67;0.646;0.0;3e-07;0.58916;0.203
1;68;0.647;0.0;3e-07;0.96274;0.203
1;69;0.65;0.0;3e-07;1.14901;0.202
1;70;0.645;0.001;3e-07;1.07527;0.201
1;71;0.647;0.001;3e-07;1.04434;0.2
1;72;0.649;0.0;4e-07;1.64949;0.194
1;73;0.649;0.0;4e-07;0.75286;0.195
1;74;0.644;0.001;4e-07;0.97614;0.197
1;75;0.647;0.001;4e-07;1.04253;0.197
1;76;0.651;0.0;4e-07;0.77018;0.201
1;77;0.645;0.001;4e-07;1.17596;0.199
1;78;0.646;0.001;4e-07;0.94153;0.199
1;79;0.648;0.0;4e-07;0.81576;0.202
1;80;0.643;0.0;4e-07;0.69494;0.205
1;81;0.644;0.0;4e-07;1.14658;0.201
1;82;0.648;0.0;4e-07;0.9493;0.204
1;83;0.648;0.0;4e-07;0.87656;0.204
1;84;0.645;0.0;4e-07;1.02107;0.203
1;85;0.648;0.001;4e-07;1.29021;0.203
1;86;0.648;0.0;4e-07;0.99804;0.204
1;87;0.645;0.0;4e-07;0.92727;0.203
1;88;0.647;0.001;4e-07;1.08975;0.204
1;89;0.648;0.0;4e-07;0.60328;0.207
1;90;0.649;0.001;4e-07;1.04366;0.208
1;91;0.639;0.001;4e-07;0.97169;0.209
1;92;0.643;0.001;5e-07;1.10945;0.207
1;93;0.641;0.0;5e-07;1.11933;0.207
1;94;0.647;0.001;5e-07;1.04606;0.208
